Time,agent_x,agent_y,agent_theta,1_x,1_y,1_theta
1504505335.69,77.5831896335,-4.19160088175,-0.0321796125599,70.99145190669992,5.924187248411622,-0.0008080652839997928
1504505335.77,78.4458123542,-4.24711010099,-0.032183121535,71.29725771516122,5.92373269668496,-0.000808804202572869
1504505335.83,78.8172084927,-4.27111316967,-0.0321805868465,71.55306142343893,5.923322230780342,-0.0008047751882311177
1504505335.9,79.6082656091,-4.31789886499,-0.0308544774522,71.87527753153282,5.922782971186175,-0.0008048411513247213
1504505335.97,79.8720807411,-4.33216894807,-0.0301940673748,72.13947246156366,5.922353055630785,-0.0008021061872149134
1504505336.04,80.8670825467,-4.38387804083,-0.0278516824426,72.40333286242169,5.9219173069319835,-0.0008013215717435751
1504505336.1,81.4426316262,-4.41220288176,-0.0266819702536,72.68576629046727,5.921458674723212,-0.0008013175592321591
1504505336.16,81.9583778512,-4.43923874901,-0.0265767498603,72.99159336530602,5.920970473548952,-0.0008010194949188765
1504505336.23,82.5337941703,-4.46990594373,-0.026576112893,73.29194471473588,5.920490064878932,-0.0008011450314425464
1504505336.31,83.145173793,-4.50244875085,-0.0265762650215,73.8561794656915,5.919585128318946,-0.0008013170741616903
1504505336.37,84.0204042606,-4.5476307545,-0.02616201871,73.8561794656915,5.919585128318946,-0.0008013170741616903
1504505336.43,84.5357020916,-4.57104359581,-0.0249367407335,74.3784017799899,5.918750265663596,-0.0008012486763211993
1504505336.49,84.8001834493,-4.5806827795,-0.0238028701298,74.3784017799899,5.918750265663596,-0.0008012486763211993
1504505336.56,84.8001834493,-4.5806827795,-0.0238028701298,74.97861225194416,5.917788132578616,-0.000801385891056504
1504505336.63,86.0847508423,-4.60554447248,-0.0143987314835,75.24851496579964,5.917355927414201,-0.0008012317367561897
1504505336.69,86.8412291917,-4.61328995398,-0.0102836581042,75.50079039889994,5.916951429636394,-0.000801303324404989
1504505336.75,87.369977747,-4.61876631495,-0.00863326984176,75.8067584566835,5.916460627877353,-0.000801412601820126
1504505336.83,88.0184189519,-4.62578083068,-0.00735774742606,76.07699880009596,5.91602739851154,-0.0008014277194462969
1504505336.9,88.2943648265,-4.62977668208,-0.00726506837351,76.35300408512335,5.915585251586241,-0.0008013144361630581
1504505336.97,89.2432699401,-4.64327084108,-0.00726929186216,76.65321096002486,5.915104014796513,-0.0008013675061529786
1504505337.04,90.023549131,-4.65469106028,-0.00726573189319,76.95924503366219,5.914613138705731,-0.0008014963267891145
1504505337.1,90.2876501017,-4.65852994039,-0.00726517596983,77.469485231551,5.913795612255909,-0.0008013945099928268
1504505337.17,91.2596795949,-4.67255047402,-0.00726352616831,77.469485231551,5.913795612255909,-0.0008013945099928268
1504505337.24,91.5229693767,-4.67635887818,-0.00724963654553,78.02771815859037,5.912900319399381,-0.0008015779878929729
1504505337.3,92.1386502255,-4.68543670243,-0.00721997231687,78.02771815859037,5.912900319399381,-0.0008015779878929729
1504505337.37,92.884397993,-4.69622640191,-0.00722518550612,78.33983315032073,5.91239999512587,-0.0008015440769011436
1504505337.43,93.5064464992,-4.70521652625,-0.00722428967307,78.64595112778247,5.911909576532694,-0.0008014433038258529
1504505337.5,94.0227686691,-4.71267427003,-0.00722476390557,79.15617268157604,5.911091187632981,-0.0008016391401062601
1504505337.56,94.62278903,-4.72134670329,-0.00722480782089,79.15617268157604,5.911091187632981,-0.0008016391401062601
1504505337.63,95.0310718245,-4.72725089316,-0.00722497498311,79.7203959898366,5.910186971648052,-0.0008015243872974132
1504505337.7,95.9072202315,-4.7399112872,-0.00722517866396,80.02648599367785,5.9096961085862905,-0.0008015670052825144
1504505337.77,96.3514257098,-4.74633116382,-0.00722531582936,80.29061959097422,5.909272249356653,-0.0008017196324635451
1504505337.83,97.1796269769,-4.7583015236,-0.00722555154778,80.58470624677572,5.908800749334589,-0.0008016816938961551
1504505337.9,97.4917526706,-4.76281252996,-0.00722555782192,80.8908529180345,5.908310227680699,-0.0008015780613830926
